Symbol,Market_Cap_Atual
LARK,172255844.0
LASE,119940936.44
LASR,4309061280.51
LATA,173880000.0
LATAU,0.0
LATAW,0.0
LAUR,4683673549.94
LAWR,172350000.0
LBGJ,3043839.9
LBRDA,549283622.1
LBRDK,0.0
LBRDP,0.0
LBRX,801512423.4
LBTYA,2059904274.2
LBTYB,181431525.42
LBTYK,1695743527.17
LCCC,92612000.0
LCCCU,0.0
LCDL,0.0
LCDS,0.0
LCFY,6836409.0
LCFYW,0.0
LCID,2232268941.76
LCNB,227936112.0
LCUT,213237224.64
LDEM,0.0
LDRX,0.0
LDSF,0.0
LE,347058218.71
LECO,14399148250.2
LEDS,16102423.35
LEE,237193417.12
LEGH,552208775.22
LEGN,6682917716.16
LEGR,0.0
LEND,0.0
LENZ,219794301.94
LESL,43708622.16
LEXI,0.0
LEXX,15368216.52
LFAC,143750000.0
LFACU,0.0
LFCR,212678337.69
LFMD,220533045.6
LFMDP,0.0
LFS,54675693.71
LFSC,0.0
LFST,2863758240.0
LFTO,0.0
LFUS,12256267323.6
LFVN,104963639.04
LFWD,20488897.52
LGCF,0.0
LGCL,86864520.12
LGHL,3945229.95
LGIH,1099119119.49
LGN,6774270907.74
LGND,4697624698.4
LGO,94243280.73
LGRO,0.0
LGVN,24119157.6
LHAI,14444700.0
LHSW,10450000.0
LI,12550291097.64
LICN,26286188.25
LIDR,92166491.8
LIDRW,0.0
LIEN,224098193.8
LIF,3744474441.11
LIFE,522154299.33
LILA,294084000.0
LILAK,1266246000.0
LILAV,0.0
LILKV,0.0
LILPV,0.0
LIMN,6731644.95
LIMNW,0.0
LIN,234673624136.7
LINC,1588256850.96
LIND,1426144000.0
LINE,9464423353.05
LINK,78592534.93
LINT,0.0
LIQT,10644189.87
LITE,72976400000.0
LITP,0.0
LITS,29601924.0
LIVE,27829203.36
LIVN,3918409265.54
LIXT,83089554.24
LKFN,1455202558.26
LKFT,1812828423.21
LKQ,6504810017.55
LKSP,120141800.0
LKSPU,0.0
LLYVA,2331808598.3
LLYVK,5997634570.98
LMAT,2094041721.96
LMB,971566960.5
LMBS,0.0
LMFA,4164547.44
LMNR,233578713.3
LMNX,0.0
LMRI,746547310.95
LMTL,0.0
LNAI,13012264.3
LNKS,2075617.89
LNSR,69478842.72
LNT,18283431449.23
LNTH,6526884720.5
LNZA,71335938.35
LNZAW,0.0
LOAN,48460448.24
LOBO,8594875.3
LOCO,422719536.24
LOGI,17090782105.95
LOGO,0.0
LOKV,242420000.0
LOKVU,0.0
LOKVW,0.0
LONA,81066025.82
LOOP,62894482.3
LOPE,3940289528.56
LOT,841492837.9
LOTI,0.0
LOTWW,0.0
LOVE,228053857.0
LPAA,248630000.0
LPAAU,247020000.0
LPAAW,0.0
LPBB,245870000.0
LPBBU,214800000.0
LPBBW,0.0
LPCN,18054914.07
LPCV,230230000.0
LPCVU,0.0
LPLA,22608755318.87
LPRO,257713238.76
LPSN,27396060.75
LPTH,980770537.34
LQ,0.0
LQDA,4952405833.31
LQDT,1126889688.34
LRCX,429833758410.0
LRE,17188794.0
LRGE,0.0
LRHC,1270500.0
LRMR,332425398.4
LRND,0.0
LSAK,415820681.55
LSBK,123445803.0
LSCC,21181414692.2
LSE,13808000.0
LSH,21345086.58
LSTA,31690240.68
LSTR,7303047202.5
LTBR,360304022.39
LTCC,0.0
LTRN,43380164.8
LTRX,334564477.5
LTRYW,0.0
LUCD,190757165.0
LUCY,6147578.88
LUCYW,0.0
LULG,0.0
LULU,13777471553.52
LUNG,64200548.56
LUNR,5428101613.47
LVDS,0.0
LVHD,0.0
LVIG,0.0
LVLU,23430832.9
LVO,84464693.61
LWAC,226342937.5
LWACU,0.0
LWACW,0.0
LWAY,352094699.52
LWLG,1893638677.28
LX,282766580.4
LXEH,2601617.13
LXEO,353347353.0
LXRX,821763321.5
LYEL,293309473.59
LYFT,5349726875.88
LYTS,838511307.36
LZ,1038468972.2
LZMH,8560315.0
MAAS,4781887831.8
MAAY,0.0
MACI,173600000.0
MACIU,328785000.0
MACIW,2070000.0
MAGH,225446000.0
MAKO,718905751.87
MAMA,596357550.0
MAMK,119600000.0
MAMO,39142493.0
MANH,8945687822.4
MAR,99344688715.25
MARA,5322536221.88
MARPS,9720000.0
MASI,9362545195.08
MASK,4631376.4
MASS,327465957.86
MAT,4166759460.0
MATE,0.0
MATH,44709283.13
MATW,793790022.72
MAXI,0.0
MAYS,85045758.2
MAZE,1375883188.46
MB,116654000.0
MBAI,11827449.27
MBAV,311075000.0
MBAVU,270250000.0
MBAVW,17250000.0
MBB,0.0
MBBC,40572757.5
MBIN,2092817188.48
MBINL,0.0
MBINM,0.0
MBINN,0.0
MBIO,4981768.8
MBLY,2625050673.24
MBNKO,0.0
MBOT,132314657.97
MBRX,13127421.0
MBS,0.0
MBUU,535698478.48
MBVI,350520000.0
MBVIU,0.0
MBVIW,0.0
MBWM,879438431.25
MBX,1430305956.8
MCAHU,0.0
MCBS,929158561.64
MCDS,0.0
MCFT,550087751.7
MCGA,182057062.5
MCGAU,0.0
MCGAW,0.0
MCHB,3143490238.64
MCHI,0.0
MCHP,52337754580.55
MCHPP,0.0
MCHS,0.0
MCHX,61841320.32
MCRB,69433806.78
MCRI,2132781842.56
MCTA,445474300.0
MDAI,61738530.9
MDAIW,0.0
MDB,29624687352.64
MDBH,17838712.96
MDCX,20396939.04
MDCXW,0.0
MDGL,11254619940.85
MDIA,61052913.6
MDIV,0.0
MDLN,29148045265.89
MDLZ,78700567153.46
MDRR,17848360.0
MDWD,176461461.15
MDXG,537694088.91
MDXH,30818712.0
MEDP,12875278994.98
MEDX,0.0
MEGL,5039422.0
MEHA,2954449.54
MELI,83069360594.28
MEMA,0.0
MEMS,0.0
MENS,155148364.03
MEOH,4839134650.65
MERC,58274780.22
MESH,344655000.0
MESHU,0.0
MESO,1877182684.08
META,1368092480412.24
METC,907149905.88
METCB,142466162.65
METCI,0.0
METCZ,0.0
METD,0.0
METL,0.0
METU,0.0
MEVO,298200000.0
MEVOU,0.0
MFI,480646850.6
MFIC,856675331.2
MFIG,0.0
MFIN,228244184.19
MFLX,0.0
MFMO,0.0
MFVL,0.0
MGEE,2770972106.61
MGIH,15862500.0
MGN,4480000.0
MGNI,2069456793.35
MGNX,266965116.6
MGPI,348137450.73
MGRC,2626635683.8
MGRT,1028087500.0
MGRX,6523620.36
MGTX,869603355.24
MGX,50070321.14
MGYR,110835802.35
MIDD,7063408565.12
MILN,0.0
MIMI,5989650.0
MIND,61442011.8
MIRA,42442307.87
MIRM,5599906075.41
MIST,159357414.4
MITK,730670209.18
MKAM,0.0
MKDW,33167691.8
MKDWW,0.0
MKLY,181394737.5
MKLYU,0.0
MKSI,22637414834.35
MKTW,43619033.4
MKTX,4370641929.94
MKZR,5231864.48
MLAA,259173000.0
MLAAU,0.0
MLAB,576692297.78
MLAC,208293750.0
MLACU,341486750.0
MLCI,33006865.6
MLCIL,0.0
MLCO,2244325164.78
MLEC,5881555.8
MLECW,0.0
MLGO,55911162.09
MLKN,1007843549.68
MLTX,1344953284.92
MLYS,2067402411.06
MMED,4004493028.88
MMLP,98202961.86
MMSI,3618066955.75
MMTX,88987248.0
MMTXU,77710410.0
MMYT,3976078973.78
MNDO,18570352.72
MNDR,3838715.28
MNDY,4397272650.9
MNKD,1038072557.76
MNOV,64972044.72
MNPR,405695194.72
MNRO,467493391.62
MNSB,161343500.83
MNSBP,0.0
MNST,87081842114.4
MNTK,230592645.18
MNTS,189746819.2
MNTSW,0.0
MNVT,0.0
MNY,40076266.1
MNYWW,0.0
MNZL,0.0
MOB,84896253.12
MOBBW,650312166.32
MOBI,454262418.43
MOBX,35094415.38
MOBXW,0.0
MODD,25378420.13
MODL,0.0
MOLN,151169986.89
MOMO,619575367.68
MOOD,0.0
MORN,6872803693.14
MOVE,42275542.98
MPAA,202675564.7
MPB,798619122.42
MPG,0.0
MPLT,1207798796.1
MPWR,83024295700.0
MQ,1514029538.61
MQQQ,0.0
MRA,0.0
MRAL,0.0
MRAM,669897274.89
MRBK,212598170.64
MRCY,6700229949.97
MRDN,153726866.55
MREO,52674140.97
MRKR,24176034.15
MRLN,701729858.04
MRM,9403320.5
MRNA,19466333866.54
MRNO,32684721.12
MRNOW,0.0
MRTN,1429441645.2
MRVI,713929833.76
MRVL,263883420000.0
MRVU,0.0
MRX,3877073893.0
MSAI,11308830.4
MSAIW,0.0
MSBI,569862174.51
MSBIP,0.0
MSDD,0.0
MSEX,967161404.97
MSFD,0.0
MSFL,0.0
MSFT,3174467286407.36
MSFU,0.0
MSGM,17489290.45
MSGY,6828000.0
MSLE,127486882.8
MSR,0.0
MSS,3230193.12
MST,0.0
MSTP,0.0
MSTR,42048930990.2
MSTX,0.0
MSW,19332750.0
MTC,426235831.08
MTCH,8005707172.32
MTEK,12026296.24
MTEKW,0.0
MTEN,5631814.72
MTEX,11134195.9
MTLS,385092413.04
MTRX,388528468.5
MTSI,29781292423.16
MTVA,13840511.6
MTYY,0.0
MU,1217467849438.07
MUD,0.0
MULL,0.0
MULT,0.0
MUU,0.0
MUYY,0.0
MUZE,204882037.5
MUZEU,0.0
MVBF,340265378.48
MVIS,142594572.55
MVLL,0.0
MVST,479746632.96
MVSTW,0.0
MWC,366339785.94
MWH,4276811114.07
MWYN,17165583.4
MXCT,128546006.4
MXL,8183605193.01
MYCF,0.0
MYCG,0.0
MYCH,0.0
MYCI,0.0
MYCJ,0.0
MYCK,0.0
MYCL,0.0
MYCM,0.0
MYCN,0.0
MYCO,0.0
MYFW,274551476.96
MYGN,415572124.0
MYHA,0.0
MYHB,0.0
MYHC,0.0
MYHD,0.0
MYHE,0.0
MYMF,0.0
MYMG,0.0
MYMH,0.0
MYMI,0.0
MYMJ,0.0
MYMK,0.0
MYPS,57254771.07
MYPSW,0.0
MYRG,6872276738.6
MYSE,8118926.4
MYSEW,0.0
MYSZ,2505445.28
MYX,103955900.0
MYXXU,0.0
MZTI,2934468990.81
NAAS,36554598.88
NAGE,273976484.88
NAII,15750824.79
NAKA,86314609.44
NAMI,22139995.08
NAMM,127489417.38
NAMMW,0.0
NAMS,3753786765.69
NAMSW,0.0
NATH,414190009.8
NATO,0.0
NATR,349938932.9
NAUT,327863445.9
NAVI,699281262.48
NAVN,5257412865.68
NB,844404878.4
NBBK,848867291.36
NBIG,0.0
NBIL,0.0
NBIS,55471860352.48
NBIX,16601807693.13
NBN,1009532480.0
NBP,202384883.75
NBRG,60843150.0
NBRGU,0.0
NBTB,2329538291.28
NBTX,1785132060.8
NCEL,17013032.36
NCEW,57632000.0
NCI,184788441.62
NCIQ,0.0
NCMI,334795631.73
NCNA,8448801.13
NCNO,1739700846.0
NCPB,0.0
NCPL,7926377.99
NCPLW,0.0
NCRA,3588036.12
NCSM,146238421.56
NCT,5103977.0
NCTY,67354666.47
NDAA,0.0
NDAQ,49094596674.38
NDLS,75889591.12
NDRA,8743234.72
NDSN,16127560048.6
NECB,331846076.14
NEGG,381926032.83
NEMG,0.0
NEO,1320347449.2
NEOG,1917699491.21
NEON,30544918.04
NEOV,107067524.85
NEOVW,0.0
NEPH,39517827.44
NERV,218035158.12
NESR,2521181375.0
NETG,0.0
NEUP,25401389.7
NEWT,365065350.65
NEWTG,0.0
NEWTH,0.0
NEWTI,0.0
NEWTO,0.0
NEWTP,0.0
NEWZ,0.0
NEXM,93041708.04
NEXN,458582011.17
NEXR,825352.38
NEXT,2236540810.28
NFBK,587199759.12
NFE,142817325.0
NFLX,343264296002.56
NFRX,0.0
NFTY,0.0
NFXL,0.0
NFXS,0.0
NGEN,202847989.76
NGHT,0.0
NGNE,414325844.22
NHIC,234555222.0
NHICU,0.0
NHICW,0.0
NHIVU,0.0
NHP,1061376038.19
NHPAP,0.0
NHPBP,0.0
NHTC,20586835.2
NICE,5561459113.08
NICM,128343122.82
NIKL,0.0
NIOBW,0.0
NIOG,0.0
NIPG,76708986.9
NIU,158648174.72
NIVF,2333452.8
NIVFW,0.0
NIXT,0.0
NIXX,21191967.56
NKLR,428835782.8
NKSH,216525940.0
NKTR,2001146675.36
NKTX,194603373.76
NMFC,739562213.7
NMFCZ,0.0
NMIH,2690924379.22
NMP,124288000.0
NMPAU,0.0
NMRA,322394584.56
NMRK,2182703310.48
NMTC,29910969.72
NN,2942944774.23
NNAVW,0.0
NNBR,155154125.28
NNDM,345194175.15
NNE,1374453843.75
NNNN,1251338112.0
NNOX,130133726.36
NODK,294113435.32
NOEM,99787657.5
NOEMU,94162500.0
NOEMW,0.0
NOMA,52829087.15
NOTV,4186577.64
NOVT,5945043574.52
NOVTU,0.0
NOWL,0.0
NPAC,319681226.25
NPACU,0.0
NPACW,0.0
NPCE,541408670.6
NPFI,0.0
NPT,27509400.0
NRC,429098691.84
NRDS,273587310.62
NRES,0.0
NRIM,527868297.18
NRIX,1600721985.24
NRSN,28157854.14
NRSNW,0.0
NRXP,146727417.6
NSI,0.0
NSIT,3491572805.2
NSPR,44965403.52
NSSC,1285826858.63
NSTS,65974845.3
NSYS,46249537.7
NTAP,35732588832.0
NTCL,101979511.04
NTCT,3024247594.5
NTES,78577345118.16
NTGR,702937059.57
NTHI,113157141.6
NTIC,75461407.95
NTLA,1819184046.54
NTNX,14337799797.36
NTRA,30340178676.7
NTRB,42667500.33
NTRBW,0.0
NTRP,33334976.4
NTRS,31171210610.1
NTRSO,0.0
NTSK,2945719745.6
NTWK,55344089.24
NTWO,191502710.0
NTWOU,0.0
NTWOW,0.0
NUAI,583435745.28
NUAIW,0.0
NUCL,295793130.0
NUG,0.0
NUGY,0.0
NUSB,0.0
NUTR,174412512.0
NUTX,914048259.37
NUVL,6633880768.98
NUWE,1313568.48
NVAX,1677268813.8
NVCR,1870508181.0
NVCT,246952712.23
NVD,0.0
NVDA,5201459750000.0
NVDD,0.0
NVDG,0.0
NVDL,0.0
NVDS,0.0
NVDU,0.0
NVEC,532185003.32
NVMI,16858537576.44
NVNI,12276739.65
NVNIW,0.0
NVNO,7150734.99
NVTS,7308790227.36
NVVE,1859166.4
NVX,146578718.52
NVYY,0.0
NWBI,2019142183.8
NWE,4253894386.56
NWFL,319750922.64
NWGL,3850516.02
NWL,1470250091.12
NWPX,1153549857.6
NWS,5423446746.9
NWSA,9466347897.7
NWTG,4683904.26
NXGL,5387322.45
NXGLW,0.0
NXL,11416550.86
NXPI,81265390908.52
NXPL,19555420.54
NXST,5543432926.8
NXT,22010701913.84
NXTC,11378102.4
NXTG,0.0
NXTS,3644990.41
NXTT,119735067.18
NXXT,93665016.48
NYAX,2551431768.14
NYXH,128270993.62
NZAC,0.0
OABI,362431447.5
OABIW,0.0
OACC,210689056.5
OACCU,0.0
OACCW,0.0
OBA,258819000.0
OBAI,13698759.76
OBAWU,0.0
OBAWW,0.0
OBIL,0.0
OBIO,231139559.9
OBT,448092151.68
OBTC,0.0
OCC,123819003.96
OCCI,94827111.46
OCCIM,0.0
OCCIN,0.0
OCFC,999361197.15
OCG,3450195.36
OCGN,440078412.8
OCS,793499279.22
OCSAW,0.0
OCSL,1040290026.63
OCTV,5081328435.12
OCUL,1828318989.3
ODD,462374271.25
ODDS,0.0
ODFL,49092992884.98
ODTE,0.0
ODTX,787336663.64
ODVWZ,0.0
ODYS,69122566.64
OESX,36962110.56
OFAL,6041374.58
OFIX,392898457.44
OFLX,295763634.6
OFS,44615599.74
OFSSH,0.0
OFSSO,0.0
OGI,149221523.32
OHACU,0.0
OIM,288075000.0
OIMAU,0.0
OIO,682123331.68
OKLL,0.0
OKTA,20706844787.1
OKTG,0.0
OKUR,169661016.0
OKYO,87115566.62
OLB,6599218.5
OLED,4246850938.44
OLLI,4837131583.56
OLMA,918021920.21
OLOX,10103957.9
OLPX,1364397485.64
OM,85271308.6
OMAB,4254662305.04
OMCL,1905111498.01
OMDA,1030242626.31
OMER,735333606.8
OMEX,64431526.5
OMH,15804309.61
OMSE,198659934.72
ON,52072411370.63
ONB,9006354630.0
ONBPO,0.0
ONBPP,0.0
ONC,26477326548.0
ONCH,176295000.0
ONCHU,0.0
ONCHW,0.0
ONCO,1249638.13
ONCY,105031578.96
ONDG,0.0
ONDS,5861780342.01
ONEG,14080000.0
ONEQ,698214000.0
ONEW,181463547.72
ONFO,3864254.64
ONFOW,0.0
ONMD,41913723.39
ONMDW,0.0
OPAL,67393747.68
OPBK,203157419.96
OPCH,3223774657.12
OPEG,0.0
OPEN,4698267397.84
OPENL,0.0
OPENW,0.0
OPENZ,0.0
OPK,1102434693.76
OPPJ,0.0
OPRA,1645983533.46
OPRT,215885922.96
OPRX,92887121.25
OPTH,31898847.33
OPTX,508734859.14
OPTXW,0.0
OPTZ,0.0
OPXS,81360915.37
ORBS,364730851.36
ORBX,0.0
ORCS,0.0
ORCU,0.0
ORCX,0.0
ORGN,7539229.19
ORGNW,0.0
ORGO,299811696.84
ORIC,811577686.08
ORIO,22047621.6
ORIQ,88923750.0
ORIQU,65456500.0
ORIQW,0.0
ORIS,2831816.4
ORKA,3449852177.2
ORKT,6729750.68
ORLG,0.0
ORLY,72413123603.02
ORMP,149380195.65
ORR,0.0
ORRF,710268403.8
OSBC,1064650100.4
OSCG,0.0
OSCX,0.0
OSIS,3518767357.2
OSPN,535331954.0
OSRH,14744097.9
OSRHW,0.0
OSS,471106703.34
OST,10138664.0
OSUR,271951784.35
OSW,2404886701.74
OTEX,5748671308.4
OTGA,241554000.0
OTGAU,0.0
OTGAW,0.0
OTGL,0.0
OTLK,120355566.39
OTLY,268847250.0
OTTR,3600980545.5
OUST,2799062838.04
OVBC,220710396.85
OVID,446069843.78
OVLY,274615269.12
OWLS,229978498.88
OXBR,7291236.6
OXBRW,630694.9
OXLC,962825529.28
OXLCG,0.0
OXLCI,0.0
OXLCL,0.0
OXLCM,0.0
OXLCN,0.0
OXLCO,880939802.0
OXLCZ,0.0
OXSQ,126261567.45
OXSQG,0.0
OXSQH,0.0
OYSE,267102160.0
OYSER,0.0
OYSEU,0.0
OZEM,0.0
OZK,5208303896.25
OZKAP,0.0
PAA,16163730857.53
PAAC,174929296.71
PAACU,0.0
PABD,0.0
PABU,0.0
PACB,490750667.04
PACH,226234393.77
PACHU,0.0
PACHW,0.0
PAGP,4913959398.92
PAHC,669773400.78
PAL,167175845.48
PALD,0.0
PALI,335008763.1
PALO,168941050.0
PALOU,0.0
PALU,0.0
PAMT,268073433.6
PANG,0.0
PANL,478183087.13
PANW,228550450000.0
PARK,93055262.94
PASG,19150625.7
PASW,21173500.0
PATK,2981770664.95
PATN,0.0
PAVM,41808758.56
PAVS,1065775.36
PAX,743729015.91
PAYO,1704023399.76
PAYP,11540693771.75
PAYS,380718314.13
PAYX,35273737234.45
PBEU,0.0
PBFS,386243528.16
PBHC,66560307.45
PBK,52591601.44
PBM,9058562.65
PBMWW,0.0
PBOG,0.0
PBPH,0.0
PBQQ,0.0
PBRG,0.0
PBYI,346625295.36
PC,0.0
PCAP,261420400.0
PCAPU,0.0
PCAPW,0.0
PCAR,60196618873.02
PCB,341633352.0
PCLA,59317176.85
PCMM,0.0
PCPI,0.0
PCRX,878245663.68
PCSA,7700484.4
PCSC,99360437.5
PCT,2465170186.5
PCTTU,0.0
PCTTW,0.0
PCTY,6040840623.56
PCVX,6776583216.26
PCYO,243931548.96
PDBA,0.0
PDBC,0.0
PDC,16412066.6
PDD,121558057854.8
PDDL,0.0
PDEX,208072104.03
PDFS,2308586080.8
PDLB,447476168.5
PDP,0.0
PDSB,60280905.24
PDYN,368977397.25
PDYNW,0.0
PEBK,218390798.97
PEBO,1224271891.68
PECEU,0.0
PECO,4910171207.52
PEGA,5867444550.61
PENG,3623879546.28
PENN,2628078462.15
PEP,194819155620.1
PEPG,98220285.3
PEPS,0.0
PERI,316609067.95
PESI,206444676.48
PETS,38031091.96
PETZ,12181456.24
PEY,1037968000.0
PEZ,0.0
PFAI,15358004.0
PFBC,1109590527.6
PFDE,0.0
PFF,13068193000.32
PFG,21858293136.96
PFI,0.0
PFIS,575225222.26
PFM,577200000.0
PFOE,0.0
PFSA,1491285.76
PFX,87933300.0
PFXNZ,0.0
PGAC,93481895.0
PGACU,0.0
PGC,746652448.92
PGEN,1358306833.8
PGJ,134557500.0
PGNY,1957525926.3
PGY,999288419.4
PGYWW,0.0
PHAR,864452815.2
PHAT,804737565.77
PHIO,12895147.5
PHO,0.0
PHOE,351648000.0
PHUN,39259044.48
PHVS,2106174941.64
PI,4196057325.6
PICS,389517348.57
PID,0.0
PIE,0.0
PIII,33424872.9
PIIIW,0.0
PIO,0.0
PIZ,0.0
PKBK,355447785.0
PKOH,466212712.22
PKW,0.0
PLA,0.0
PLAB,1893410911.34
PLAY,413398919.5
PLBC,363945743.28
PLBL,1905075894.3
PLBY,154236191.13
PLCE,80407005.6
PLMK,196949118.75
PLMKU,297198080.0
PLMKW,0.0
PLMR,2688022596.82
PLPC,1848401737.8
PLRX,73065893.82
PLRZ,25195074.08
PLSE,1729550702.88
PLSM,28547485.16
PLTD,0.0
PLTG,0.0
PLTK,1221018339.45
PLTR,326501343694.8
PLTS,196095112.5
PLTU,0.0
PLTZ,0.0
PLUG,5147804912.58
PLUL,0.0
PLUR,25463328.56
PLUS,2102325757.37
PLUT,47585000.0
PLXS,7693808858.55
PLYX,125611902.36
PLYY,0.0
PMAX,2198802.52
PMBS,0.0
PMCB,7837023.77
PMEC,28429310.38
PMN,86538237.45
PMTR,258786720.0
PMTRU,0.0
PMTRW,0.0
PMTS,186019605.68
PMVP,61864848.56
PN,26022444.0
PNBK,115845818.55
PNQI,0.0
PNRG,297938520.0
PNTG,1055195354.95
POCI,60196779.5
PODC,117648485.92
PODD,9925627784.2
POET,2654517344.28
POLA,7498727.54
POLE,255182400.0
POLEU,0.0
POLEW,0.0
POM,12194230.8
PONO,120951550.0
PONOU,0.0
PONY,3654935359.71
POOL,6584886212.07
POWI,4735641440.16
POWL,10919658154.77
POWW,235750331.22
POWWP,0.0
PPBT,2750208.3
PPC,6561887132.78
PPCB,3713744.73
PPH,1172597850.0
PPHC,299957786.94
PPI,0.0
PPIH,262056786.98
PPLI,0.0
PPSI,53262076.8
PPTA,3098590839.31
PQAP,0.0
PQJA,0.0
PQJL,0.0
PQOC,0.0
PRAA,534735249.76
PRAX,7776226431.82
PRCH,1087468503.8
PRCT,1498673162.52
PRDO,2074846670.97
PRE,321186497.77
PRENW,0.0
PRFX,1615886.16
PRFZ,0.0
PRGS,1344832375.6
PRHI,21460000.0
PRHIZ,0.0
PRLD,237596849.52
PRME,567138796.14
PRMR,0.0
PRN,0.0
PROF,238011522.35
PROK,354995503.49
PROP,88936277.43
PROV,105687377.9
PRPL,43530254.4
PRPO,42968422.88
PRQR,154882949.97
PRSO,15567815.08
PRTA,466990874.04
PRTH,485895503.0
PRTS,49877819.14
PRVA,2603415646.84
PRZO,18927857.56
PSC,0.0
PSCC,0.0
PSCD,0.0
PSCE,0.0
PSCF,0.0
PSCH,0.0
PSCI,0.0
PSCM,0.0
PSCT,0.0
PSCU,0.0
PSEC,1132277295.78
PSET,0.0
PSHG,21134668.6
PSIG,133161113.52
PSIX,931699189.0
PSKY,11366182546.95
PSL,0.0
PSMT,5285358020.53
PSNL,1128893436.44
PSNY,1726750676.4
PSNYW,277512492.0
PSTR,0.0
PSTV,37310721.74
PSWD,0.0
PTACU,0.0
PTC,16138469118.52
PTCT,5696960533.84
PTEN,4559208012.53
PTF,0.0
PTGX,6135948097.93
PTH,0.0
PTIR,0.0
PTLE,34878022.96
PTLO,286628593.68
PTN,24020212.5
PTNM,207929875.0
PTNQ,0.0
PTON,2502931206.0
PTOR,253113217.5
PTORU,0.0
PTRN,3082670749.48
PUBM,434496946.38
PUI,285634000.0
PULM,4711447.65
PURR,1497921311.27
PUSA,133300887.94
PVLA,1655451054.48
PWP,1103979292.14
PWRD,0.0
PWRL,0.0
PXI,0.0
PXLW,41297544.42
PXS,44438101.96
PY,0.0
PYPD,90501648.16
PYPG,0.0
PYPL,37586515056.73
PYXS,107704319.4
PYZ,0.0
PZZA,1048258166.04
QABA,0.0
QADR,199000000.0
QADRU,0.0
QALT,0.0
QAT,0.0
QB,0.0
QBIG,0.0
QBTZ,0.0
QBUF,0.0
QBY,0.0
QCLN,0.0
QCLR,0.0
QCLS,30235701.65
QCMD,0.0
QCML,0.0
QCMU,0.0
QCOM,263510540000.0
QCRH,1485550814.22
QDEL,927397450.4
QDTY,0.0
QETA,43886129.08
QETAU,0.0
QEW,0.0
QFIN,1850628636.8
QGRD,0.0
QH,12830137.2
QHDG,0.0
QLDY,0.0
QLYS,3930570151.27
QMCO,233476562.55
QMID,0.0
QMMM,5844849934.8
QMOM,0.0
QNCX,20146034.71
QNRX,8897291.74
QNST,654302764.3
QNTM,31225192.4
QNXT,0.0
QOWZ,0.0
QPUX,0.0
QQA,0.0
QQDN,0.0
QQEW,0.0
QQHG,0.0
QQLV,0.0
QQMG,0.0
QQQ,292548951000.0
QQQA,0.0
QQQE,0.0
QQQG,0.0
QQQH,0.0
QQQI,0.0
QQQJ,0.0
QQQM,0.0
QQQP,0.0
QQQS,0.0
QQQT,0.0
QQQX,1522907330.58
QQQY,0.0
QQUP,0.0
QQWZ,0.0
QQXL,0.0
QQXT,0.0
QRHC,28870712.81
QRMI,0.0
QRVO,9217671973.29
QS,5066244681.84
QSEA,119803950.0
QSEAU,0.0
QSI,235408968.97
QSIAW,0.0
QSIX,0.0
QSML,0.0
QTEC,0.0
QTEX,100170688.6
QTEXW,0.0
QTI,54426675.0
QTOP,0.0
QTR,0.0
QTRX,166284112.93
QTTB,206698698.85
QTUM,0.0
QUBT,2525991854.4
QUCY,56007444.84
QUIK,408538200.0
QUMS,116461896.5
QUMSU,0.0
QURE,1884456451.8
QVAL,0.0
QVOL,0.0
QXL,60547219.68
QXQ,0.0
QYLD,0.0
QYLG,0.0
RAA,0.0
RAAQ,203550000.0
RAAQU,0.0
RAAQW,0.0
RACC,80782250.0
RADX,35395410.85
RAIL,140658478.8
RAIN,17888378.2
RAINW,0.0
RAND,30945461.88
RANG,170157875.0
RANGU,0.0
RANI,98902453.76
RAPP,1769596373.0
RARE,2207143509.84
RAUS,0.0
RAVE,39934500.46
RAY,9522614.4
RAYA,3600795.36
RBB,398332085.76
RBBN,549553889.04
RBCAA,1415260788.48
RBIL,0.0
RBKB,181716199.94
RBNE,6900758.55
RCAT,2098731334.35
RCAX,0.0
RCEL,128031026.24
RCGE,0.0
RCKT,318845163.08
RCKTW,0.0
RCKY,276692608.47
RCMT,167480318.82
RCON,46614101.16
RCT,36804456.12
RDAC,42906926.3
RDACU,0.0
RDAG,310200000.0
RDAGU,41500800.0
RDAGW,0.0
RDCM,245719374.36
RDGT,1618030.8
RDHL,5191260.0
RDI,24612903.9
RDIB,14957251.0
RDNT,4078757821.32
RDNW,296736255.2
RDTL,0.0
RDTY,0.0
RDVT,752852024.56
RDVY,0.0
RDWR,1252795727.3
RDZN,156142852.7
RDZNW,0.0
REAI,0.0
REAL,1098848079.36
REAX,345523265.64
REBN,14045008.05
RECT,19575000.0
REE,12232284.12
REFI,234551941.68
REFR,26499517.36
REG,13972116044.9
REGCO,0.0
REGCP,0.0
REGN,63765396339.7
REIT,0.0
REKR,107334329.7
RELL,206458938.99
RELY,4154370088.67
REMG,0.0
RENT,124223347.22
RENX,4469729.67
REPL,824074737.62
RETO,7749428.37
REVB,4064756.8
REVBW,0.0
REXC,0.0
REYN,4539929300.58
RFAI,91864852.65
RFAIU,119900000.0
RFAM,137800663.37
RFAMU,0.0
RFDI,0.0
RFEM,0.0
RFIL,197360372.75
RGC,11744111565.0
RGCO,231767364.12
RGEN,6866514190.2
RGLD,18398230647.58
RGLO,0.0
RGNX,345857084.49
RGP,151049113.6
RGS,67467006.0
